 i, j, dx, dy
         180 ,           6 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,           7 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,           8 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,           9 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,          10 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,          11 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,          12 ,   1464.528     ,   303.2560    
         180 ,          13 ,   1462.287     ,   303.2560    
         180 ,          14 ,   1460.051     ,   303.2560    
         180 ,          15 ,   1457.818     ,   303.2560    
         180 ,          16 ,   1455.590     ,   303.2560    
         180 ,          17 ,   1453.367     ,   303.2560    
         180 ,          18 ,   1451.373     ,   153.5390    
         180 ,          19 ,   1449.606     ,   153.5390    
         180 ,          20 ,   1447.839     ,   153.5390    
         180 ,          21 ,   1446.072     ,   153.5390    
         180 ,          22 ,   1444.305     ,   153.5390    
         180 ,          23 ,   1442.538     ,   153.5390    
         180 ,          24 ,   1440.771     ,   153.5390    
         180 ,          25 ,   1439.005     ,   153.5390    
         180 ,          26 ,   1437.238     ,   153.5390    
         180 ,          27 ,   1435.472     ,   153.5390    
         180 ,          28 ,   1433.705     ,   153.5390    
         180 ,          29 ,   1431.939     ,   153.5390    
         180 ,          30 ,   1430.172     ,   153.5390    
         180 ,          31 ,   1428.406     ,   153.5390    
         180 ,          32 ,   1426.640     ,   153.5390    
         180 ,          33 ,   1424.874     ,   153.5390    
         180 ,          34 ,   1423.108     ,   153.5390    
         180 ,          35 ,   1421.342     ,   153.5390    
         180 ,          36 ,   1419.576     ,   153.5390    
         180 ,          37 ,   1417.810     ,   153.5390    
         180 ,          38 ,   1416.044     ,   153.5390    
         180 ,          39 ,   1414.279     ,   153.5390    
         180 ,          40 ,   1412.513     ,   153.5390    
         180 ,          41 ,   1410.747     ,   153.5390    
         180 ,          42 ,   1408.982     ,   153.5390    
         180 ,          43 ,   1407.216     ,   153.5390    
         180 ,          44 ,   1405.451     ,   153.5390    
         180 ,          45 ,   1403.686     ,   153.5390    
         180 ,          46 ,   1401.921     ,   153.5390    
         180 ,          47 ,   1400.155     ,   153.5390    
         180 ,          48 ,   1399.678     ,   170.2800    
         180 ,          49 ,   1400.488     ,   170.2800    
         180 ,          50 ,   1401.298     ,   170.2800    
         180 ,          51 ,   1402.109     ,   170.2800    
         180 ,          52 ,   1402.920     ,   170.2800    
         180 ,          53 ,   1403.731     ,   170.2800    
         180 ,          54 ,   1404.542     ,   170.2800    
         180 ,          55 ,   1405.353     ,   170.2800    
         180 ,          56 ,   1406.165     ,   170.2800    
         180 ,          57 ,   1406.936     ,   153.2520    
         180 ,          58 ,   1407.666     ,   153.2520    
         180 ,          59 ,   1408.397     ,   153.2520    
         180 ,          60 ,   1409.128     ,   153.2520    
         180 ,          61 ,   1409.859     ,   153.2520    
         180 ,          62 ,   1410.591     ,   153.2520    
         180 ,          63 ,   1411.322     ,   153.2520    
         180 ,          64 ,   1412.054     ,   153.2520    
         180 ,          65 ,   1412.785     ,   153.2520    
         180 ,          66 ,   1413.517     ,   153.2520    
         180 ,          67 ,   1414.799     ,   383.1310    
         180 ,          68 ,   1416.630     ,   383.1310    
         180 ,          69 ,   1418.462     ,   383.1310    
         180 ,          70 ,   1420.295     ,   383.1310    
         180 ,          71 ,   1423.047     ,   766.2610    
         180 ,          72 ,   1426.719     ,   766.2610    
         180 ,          73 ,   1424.586     ,   1546.377    
         180 ,          74 ,   1416.649     ,   1546.377    
         180 ,          75 ,   1408.717     ,   1546.377    
         180 ,          76 ,   1400.788     ,   1546.377    
         180 ,          77 ,   1393.145     ,   1539.992    
         180 ,          78 ,   1385.787     ,   1539.992    
         180 ,          79 ,   1378.434     ,   1539.992    
         180 ,          80 ,   1371.085     ,   1539.992    
         180 ,          81 ,   1364.164     ,   1529.985    
         180 ,          82 ,   1357.674     ,   1529.985    
         180 ,          83 ,   1351.191     ,   1529.985    
         180 ,          84 ,   1344.715     ,   1529.985    
         180 ,          85 ,   1338.739     ,   1523.064    
         180 ,          86 ,   1333.263     ,   1523.064    
         180 ,          87 ,   1327.794     ,   1523.064    
         180 ,          88 ,   1322.330     ,   1523.064    
         180 ,          89 ,   1317.383     ,   1523.047    
         180 ,          90 ,   1312.952     ,   1523.047    
         180 ,          91 ,   1308.521     ,   1523.047    
         180 ,          92 ,   1304.092     ,   1523.047    
         180 ,          93 ,   1300.170     ,   1531.708    
         180 ,          94 ,   1296.756     ,   1531.708    
         180 ,          95 ,   1293.345     ,   1531.708    
         180 ,          96 ,   1289.937     ,   1531.708    
         180 ,          97 ,   1287.011     ,   1549.986    
         180 ,          98 ,   1284.601     ,   1549.986    
         180 ,          99 ,   1282.261     ,   1549.986    
         180 ,         100 ,   1279.992     ,   1549.986    
         180 ,         101 ,   1278.433     ,   1570.919    
         180 ,         102 ,   1277.761     ,   1570.919    
         180 ,         103 ,   1277.512     ,   1570.919    
         180 ,         104 ,   1277.687     ,   1570.919    
         180 ,         105 ,   1278.500     ,   1721.208    
         180 ,         106 ,   1279.738     ,   1721.208    
         180 ,         107 ,   1280.976     ,   1721.208    
         180 ,         108 ,   1282.214     ,   1721.208    
         180 ,         109 ,   1275.377     ,   1402.279    
         180 ,         110 ,   1260.677     ,   1402.279    
         180 ,         111 ,   1246.411     ,   1402.279    
         180 ,         112 ,   1232.593     ,   1402.279    
         180 ,         113 ,   1217.766     ,   1451.646    
         180 ,         114 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,         115 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,         116 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,         117 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,         118 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,         119 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,         120 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,         121 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,         122 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,         123 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,         124 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,         125 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,         126 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,         127 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,         128 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,         129 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,         130 ,   1053.618     ,   1377.285    
         180 ,         131 ,   1058.697     ,   1377.285    
         180 ,         132 ,  0.0000000E+00 ,  0.0000000E+00
         180 ,         133 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,           1 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,           2 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,           3 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,           4 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,           5 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,           6 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,           7 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,           8 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,           9 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,          10 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,          11 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,          12 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,          13 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,          14 ,   1471.047     ,   299.8850    
         181 ,          15 ,   1470.880     ,   299.8850    
         181 ,          16 ,   1470.727     ,   299.8850    
         181 ,          17 ,   1470.585     ,   299.8850    
         181 ,          18 ,   1470.350     ,   153.1000    
         181 ,          19 ,   1470.016     ,   153.1000    
         181 ,          20 ,   1469.682     ,   153.1000    
         181 ,          21 ,   1469.349     ,   153.1000    
         181 ,          22 ,   1469.016     ,   153.1000    
         181 ,          23 ,   1468.683     ,   153.1000    
         181 ,          24 ,   1468.350     ,   153.1000    
         181 ,          25 ,   1468.018     ,   153.1000    
         181 ,          26 ,   1467.686     ,   153.1000    
         181 ,          27 ,   1467.354     ,   153.1000    
         181 ,          28 ,   1467.023     ,   153.1000    
         181 ,          29 ,   1466.691     ,   153.1000    
         181 ,          30 ,   1466.361     ,   153.1000    
         181 ,          31 ,   1466.030     ,   153.1000    
         181 ,          32 ,   1465.700     ,   153.1000    
         181 ,          33 ,   1465.369     ,   153.1000    
         181 ,          34 ,   1465.040     ,   153.1000    
         181 ,          35 ,   1464.710     ,   153.1000    
         181 ,          36 ,   1464.381     ,   153.1000    
         181 ,          37 ,   1464.052     ,   153.1000    
         181 ,          38 ,   1463.723     ,   153.1000    
         181 ,          39 ,   1463.395     ,   153.1000    
         181 ,          40 ,   1463.067     ,   153.1000    
         181 ,          41 ,   1462.739     ,   153.1000    
         181 ,          42 ,   1462.412     ,   153.1000    
         181 ,          43 ,   1462.084     ,   153.1000    
         181 ,          44 ,   1461.757     ,   153.1000    
         181 ,          45 ,   1461.431     ,   153.1000    
         181 ,          46 ,   1461.104     ,   153.1000    
         181 ,          47 ,   1460.778     ,   153.1000    
         181 ,          48 ,   1460.136     ,   170.8660    
         181 ,          49 ,   1459.178     ,   170.8660    
         181 ,          50 ,   1458.220     ,   170.8660    
         181 ,          51 ,   1457.262     ,   170.8660    
         181 ,          52 ,   1456.305     ,   170.8660    
         181 ,          53 ,   1455.348     ,   170.8660    
         181 ,          54 ,   1454.391     ,   170.8660    
         181 ,          55 ,   1453.435     ,   170.8660    
         181 ,          56 ,   1452.478     ,   170.8660    
         181 ,          57 ,   1451.570     ,   153.7790    
         181 ,          58 ,   1450.710     ,   153.7790    
         181 ,          59 ,   1449.850     ,   153.7790    
         181 ,          60 ,   1448.990     ,   153.7790    
         181 ,          61 ,   1448.131     ,   153.7790    
         181 ,          62 ,   1447.272     ,   153.7790    
         181 ,          63 ,   1446.413     ,   153.7790    
         181 ,          64 ,   1445.554     ,   153.7790    
         181 ,          65 ,   1444.695     ,   153.7790    
         181 ,          66 ,   1443.837     ,   153.7790    
         181 ,          67 ,   1442.336     ,   384.4480    
         181 ,          68 ,   1440.192     ,   384.4480    
         181 ,          69 ,   1438.050     ,   384.4480    
         181 ,          70 ,   1435.909     ,   384.4480    
         181 ,          71 ,   1432.701     ,   768.8950    
         181 ,          72 ,   1428.429     ,   768.8950    
         181 ,          73 ,   1422.031     ,   1550.235    
         181 ,          74 ,   1413.513     ,   1550.235    
         181 ,          75 ,   1405.012     ,   1550.235    
         181 ,          76 ,   1396.527     ,   1550.235    
         181 ,          77 ,   1388.249     ,   1543.022    
         181 ,          78 ,   1380.175     ,   1543.022    
         181 ,          79 ,   1372.109     ,   1543.022    
         181 ,          80 ,   1364.051     ,   1543.022    
         181 ,          81 ,   1356.256     ,   1532.747    
         181 ,          82 ,   1348.721     ,   1532.747    
         181 ,          83 ,   1341.191     ,   1532.747    
         181 ,          84 ,   1333.666     ,   1532.747    
         181 ,          85 ,   1326.391     ,   1525.073    
         181 ,          86 ,   1319.366     ,   1525.073    
         181 ,          87 ,   1312.342     ,   1525.073    
         181 ,          88 ,   1305.319     ,   1525.073    
         181 ,          89 ,   1298.453     ,   1523.343    
         181 ,          90 ,   1291.744     ,   1523.343    
         181 ,          91 ,   1285.035     ,   1523.343    
         181 ,          92 ,   1278.326     ,   1523.343    
         181 ,          93 ,   1271.581     ,   1528.783    
         181 ,          94 ,   1264.805     ,   1528.783    
         181 ,          95 ,   1258.039     ,   1528.783    
         181 ,          96 ,   1251.283     ,   1528.783    
         181 ,          97 ,   1244.163     ,   1540.625    
         181 ,          98 ,   1236.706     ,   1540.625    
         181 ,          99 ,   1229.312     ,   1540.625    
         181 ,         100 ,   1221.981     ,   1540.625    
         181 ,         101 ,   1213.774     ,   1550.749    
         181 ,         102 ,   1204.775     ,   1550.749    
         181 ,         103 ,   1196.008     ,   1550.749    
         181 ,         104 ,   1187.478     ,   1550.749    
         181 ,         105 ,   1174.589     ,   1710.970    
         181 ,         106 ,   1157.421     ,   1710.970    
         181 ,         107 ,   1140.662     ,   1710.970    
         181 ,         108 ,   1124.329     ,   1710.970    
         181 ,         109 ,   1116.503     ,   1397.146    
         181 ,         110 ,   1117.018     ,   1397.146    
         181 ,         111 ,   1117.636     ,   1397.146    
         181 ,         112 ,   1118.358     ,   1397.146    
         181 ,         113 ,   1113.599     ,   1475.500    
         181 ,         114 ,   1103.466     ,   1475.500    
         181 ,         115 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,         116 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,         117 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,         118 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,         119 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,         120 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,         121 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,         122 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,         123 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,         124 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,         125 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,         126 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,         127 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,         128 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,         129 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,         130 ,   841.9860     ,   1384.664    
         181 ,         131 ,   804.5660     ,   1384.664    
         181 ,         132 ,  0.0000000E+00 ,  0.0000000E+00
         181 ,         133 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,           1 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,           2 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,           3 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,           4 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,           5 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,           6 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,           7 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,           8 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,           9 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,          10 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,          11 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,          12 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,          13 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,          14 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,          15 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,          16 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,          17 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,          18 ,   1470.350     ,   152.4710    
         182 ,          19 ,   1470.016     ,   152.4710    
         182 ,          20 ,   1469.682     ,   152.4710    
         182 ,          21 ,   1469.349     ,   152.4710    
         182 ,          22 ,   1469.016     ,   152.4710    
         182 ,          23 ,   1468.683     ,   152.4710    
         182 ,          24 ,   1468.350     ,   152.4710    
         182 ,          25 ,   1468.018     ,   152.4710    
         182 ,          26 ,   1467.686     ,   152.4710    
         182 ,          27 ,   1467.354     ,   152.4710    
         182 ,          28 ,   1467.023     ,   152.4710    
         182 ,          29 ,   1466.691     ,   152.4710    
         182 ,          30 ,   1466.361     ,   152.4710    
         182 ,          31 ,   1466.030     ,   152.4710    
         182 ,          32 ,   1465.700     ,   152.4710    
         182 ,          33 ,   1465.369     ,   152.4710    
         182 ,          34 ,   1465.040     ,   152.4710    
         182 ,          35 ,   1464.710     ,   152.4710    
         182 ,          36 ,   1464.381     ,   152.4710    
         182 ,          37 ,   1464.052     ,   152.4710    
         182 ,          38 ,   1463.723     ,   152.4710    
         182 ,          39 ,   1463.395     ,   152.4710    
         182 ,          40 ,   1463.067     ,   152.4710    
         182 ,          41 ,   1462.739     ,   152.4710    
         182 ,          42 ,   1462.412     ,   152.4710    
         182 ,          43 ,   1462.084     ,   152.4710    
         182 ,          44 ,   1461.757     ,   152.4710    
         182 ,          45 ,   1461.431     ,   152.4710    
         182 ,          46 ,   1461.104     ,   152.4710    
         182 ,          47 ,   1460.778     ,   152.4710    
         182 ,          48 ,   1460.136     ,   171.5570    
         182 ,          49 ,   1459.178     ,   171.5570    
         182 ,          50 ,   1458.220     ,   171.5570    
         182 ,          51 ,   1457.262     ,   171.5570    
         182 ,          52 ,   1456.305     ,   171.5570    
         182 ,          53 ,   1455.348     ,   171.5570    
         182 ,          54 ,   1454.391     ,   171.5570    
         182 ,          55 ,   1453.435     ,   171.5570    
         182 ,          56 ,   1452.478     ,   171.5570    
         182 ,          57 ,   1451.570     ,   154.4010    
         182 ,          58 ,   1450.710     ,   154.4010    
         182 ,          59 ,   1449.850     ,   154.4010    
         182 ,          60 ,   1448.990     ,   154.4010    
         182 ,          61 ,   1448.131     ,   154.4010    
         182 ,          62 ,   1447.272     ,   154.4010    
         182 ,          63 ,   1446.413     ,   154.4010    
         182 ,          64 ,   1445.554     ,   154.4010    
         182 ,          65 ,   1444.695     ,   154.4010    
         182 ,          66 ,   1443.837     ,   154.4010    
         182 ,          67 ,   1442.336     ,   386.0020    
         182 ,          68 ,   1440.192     ,   386.0020    
         182 ,          69 ,   1438.050     ,   386.0020    
         182 ,          70 ,   1435.909     ,   386.0020    
         182 ,          71 ,   1432.701     ,   772.0050    
         182 ,          72 ,   1428.429     ,   772.0050    
         182 ,          73 ,   1422.031     ,   1555.327    
         182 ,          74 ,   1413.513     ,   1555.327    
         182 ,          75 ,   1405.012     ,   1555.327    
         182 ,          76 ,   1396.527     ,   1555.327    
         182 ,          77 ,   1388.249     ,   1546.510    
         182 ,          78 ,   1380.175     ,   1546.510    
         182 ,          79 ,   1372.109     ,   1546.510    
         182 ,          80 ,   1364.051     ,   1546.510    
         182 ,          81 ,   1356.256     ,   1535.212    
         182 ,          82 ,   1348.721     ,   1535.212    
         182 ,          83 ,   1341.191     ,   1535.212    
         182 ,          84 ,   1333.666     ,   1535.212    
         182 ,          85 ,   1326.391     ,   1526.341    
         182 ,          86 ,   1319.366     ,   1526.341    
         182 ,          87 ,   1312.342     ,   1526.341    
         182 ,          88 ,   1305.319     ,   1526.341    
         182 ,          89 ,   1298.453     ,   1522.726    
         182 ,          90 ,   1291.744     ,   1522.726    
         182 ,          91 ,   1285.035     ,   1522.726    
         182 ,          92 ,   1278.326     ,   1522.726    
         182 ,          93 ,   1271.581     ,   1525.030    
         182 ,          94 ,   1264.805     ,   1525.030    
         182 ,          95 ,   1258.039     ,   1525.030    
         182 ,          96 ,   1251.283     ,   1525.030    
         182 ,          97 ,   1244.163     ,   1531.540    
         182 ,          98 ,   1236.706     ,   1531.540    
         182 ,          99 ,   1229.312     ,   1531.540    
         182 ,         100 ,   1221.981     ,   1531.540    
         182 ,         101 ,   1213.774     ,   1533.698    
         182 ,         102 ,   1204.775     ,   1533.698    
         182 ,         103 ,   1196.008     ,   1533.698    
         182 ,         104 ,   1187.478     ,   1533.698    
         182 ,         105 ,   1174.589     ,   1690.578    
         182 ,         106 ,   1157.421     ,   1690.578    
         182 ,         107 ,   1140.662     ,   1690.578    
         182 ,         108 ,   1124.329     ,   1690.578    
         182 ,         109 ,   1116.503     ,   1407.579    
         182 ,         110 ,   1117.018     ,   1407.579    
         182 ,         111 ,   1117.636     ,   1407.579    
         182 ,         112 ,   1118.358     ,   1407.579    
         182 ,         113 ,   1113.599     ,   1495.829    
         182 ,         114 ,   1103.466     ,   1495.829    
         182 ,         115 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,         116 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,         117 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,         118 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,         119 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,         120 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,         121 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,         122 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,         123 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,         124 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,         125 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,         126 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,         127 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,         128 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,         129 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,         130 ,   841.9860     ,   1386.583    
         182 ,         131 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,         132 ,  0.0000000E+00 ,  0.0000000E+00
         182 ,         133 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,           1 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,           2 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,           3 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,           4 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,           5 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,           6 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,           7 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,           8 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,           9 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,          10 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,          11 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,          12 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,          13 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,          14 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,          15 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,          16 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,          17 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,          18 ,   1470.350     ,   151.8430    
         183 ,          19 ,   1470.016     ,   151.8430    
         183 ,          20 ,   1469.682     ,   151.8430    
         183 ,          21 ,   1469.349     ,   151.8430    
         183 ,          22 ,   1469.016     ,   151.8430    
         183 ,          23 ,   1468.683     ,   151.8430    
         183 ,          24 ,   1468.350     ,   151.8430    
         183 ,          25 ,   1468.018     ,   151.8430    
         183 ,          26 ,   1467.686     ,   151.8430    
         183 ,          27 ,   1467.354     ,   151.8430    
         183 ,          28 ,   1467.023     ,   151.8430    
         183 ,          29 ,   1466.691     ,   151.8430    
         183 ,          30 ,   1466.361     ,   151.8430    
         183 ,          31 ,   1466.030     ,   151.8430    
         183 ,          32 ,   1465.700     ,   151.8430    
         183 ,          33 ,   1465.369     ,   151.8430    
         183 ,          34 ,   1465.040     ,   151.8430    
         183 ,          35 ,   1464.710     ,   151.8430    
         183 ,          36 ,   1464.381     ,   151.8430    
         183 ,          37 ,   1464.052     ,   151.8430    
         183 ,          38 ,   1463.723     ,   151.8430    
         183 ,          39 ,   1463.395     ,   151.8430    
         183 ,          40 ,   1463.067     ,   151.8430    
         183 ,          41 ,   1462.739     ,   151.8430    
         183 ,          42 ,   1462.412     ,   151.8430    
         183 ,          43 ,   1462.084     ,   151.8430    
         183 ,          44 ,   1461.757     ,   151.8430    
         183 ,          45 ,   1461.431     ,   151.8430    
         183 ,          46 ,   1461.104     ,   151.8430    
         183 ,          47 ,   1460.778     ,   151.8430    
         183 ,          48 ,   1460.136     ,   172.2520    
         183 ,          49 ,   1459.178     ,   172.2520    
         183 ,          50 ,   1458.220     ,   172.2520    
         183 ,          51 ,   1457.262     ,   172.2520    
         183 ,          52 ,   1456.305     ,   172.2520    
         183 ,          53 ,   1455.348     ,   172.2520    
         183 ,          54 ,   1454.391     ,   172.2520    
         183 ,          55 ,   1453.435     ,   172.2520    
         183 ,          56 ,   1452.478     ,   172.2520    
         183 ,          57 ,   1451.570     ,   155.0270    
         183 ,          58 ,   1450.710     ,   155.0270    
         183 ,          59 ,   1449.850     ,   155.0270    
         183 ,          60 ,   1448.990     ,   155.0270    
         183 ,          61 ,   1448.131     ,   155.0270    
         183 ,          62 ,   1447.272     ,   155.0270    
         183 ,          63 ,   1446.413     ,   155.0270    
         183 ,          64 ,   1445.554     ,   155.0270    
         183 ,          65 ,   1444.695     ,   155.0270    
         183 ,          66 ,   1443.837     ,   155.0270    
         183 ,          67 ,   1442.336     ,   387.5680    
         183 ,          68 ,   1440.192     ,   387.5680    
         183 ,          69 ,   1438.050     ,   387.5680    
         183 ,          70 ,   1435.909     ,   387.5680    
         183 ,          71 ,   1432.701     ,   775.1360    
         183 ,          72 ,   1428.429     ,   775.1360    
         183 ,          73 ,   1422.031     ,   1560.463    
         183 ,          74 ,   1413.513     ,   1560.463    
         183 ,          75 ,   1405.012     ,   1560.463    
         183 ,          76 ,   1396.527     ,   1560.463    
         183 ,          77 ,   1388.249     ,   1550.039    
         183 ,          78 ,   1380.175     ,   1550.039    
         183 ,          79 ,   1372.109     ,   1550.039    
         183 ,          80 ,   1364.051     ,   1550.039    
         183 ,          81 ,   1356.256     ,   1537.713    
         183 ,          82 ,   1348.721     ,   1537.713    
         183 ,          83 ,   1341.191     ,   1537.713    
         183 ,          84 ,   1333.666     ,   1537.713    
         183 ,          85 ,   1326.391     ,   1527.641    
         183 ,          86 ,   1319.366     ,   1527.641    
         183 ,          87 ,   1312.342     ,   1527.641    
         183 ,          88 ,   1305.319     ,   1527.641    
         183 ,          89 ,   1298.453     ,   1522.140    
         183 ,          90 ,   1291.744     ,   1522.140    
         183 ,          91 ,   1285.035     ,   1522.140    
         183 ,          92 ,   1278.326     ,   1522.140    
         183 ,          93 ,   1271.581     ,   1521.307    
         183 ,          94 ,   1264.805     ,   1521.307    
         183 ,          95 ,   1258.039     ,   1521.307    
         183 ,          96 ,   1251.283     ,   1521.307    
         183 ,          97 ,   1244.163     ,   1522.489    
         183 ,          98 ,   1236.706     ,   1522.489    
         183 ,          99 ,   1229.312     ,   1522.489    
         183 ,         100 ,   1221.981     ,   1522.489    
         183 ,         101 ,   1213.774     ,   1516.691    
         183 ,         102 ,   1204.775     ,   1516.691    
         183 ,         103 ,   1196.008     ,   1516.691    
         183 ,         104 ,   1187.478     ,   1516.691    
         183 ,         105 ,   1174.589     ,   1670.392    
         183 ,         106 ,   1157.421     ,   1670.392    
         183 ,         107 ,   1140.662     ,   1670.392    
         183 ,         108 ,   1124.329     ,   1670.392    
         183 ,         109 ,   1116.503     ,   1418.018    
         183 ,         110 ,   1117.018     ,   1418.018    
         183 ,         111 ,   1117.636     ,   1418.018    
         183 ,         112 ,   1118.358     ,   1418.018    
         183 ,         113 ,   1113.599     ,   1516.186    
         183 ,         114 ,   1103.466     ,   1516.186    
         183 ,         115 ,   1093.656     ,   1516.186    
         183 ,         116 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,         117 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,         118 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,         119 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,         120 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,         121 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,         122 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,         123 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,         124 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,         125 ,   970.3780     ,   1405.191    
         183 ,         126 ,   949.6990     ,   1405.191    
         183 ,         127 ,   929.1090     ,   1405.191    
         183 ,         128 ,   908.6160     ,   1405.191    
         183 ,         129 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,         130 ,   841.9860     ,   1389.609    
         183 ,         131 ,  0.0000000E+00 ,  0.0000000E+00
         183 ,         132 ,  0.0000000E+00 ,  0.0000000E+00
