           6          96           0
           6          97           0
           6          98           0
           6          99           0
           6         100           0
           6         101           0
           6         102           0
           6         103           0
           6         104           0
           6         105           0
           6         106           0
           6         107           0
           6         108           0
           6         109           0
           6         110           0
           6         111           0
           6         112           0
           6         113           0
           6         114           0
           6         115           0
           6         116           0
           6         117           0
           6         118           0
           6         119           0
           6         120           0
           6         121           0
           6         122           0
           6         123           0
           6         124           0
           6         125           0
           6         126           0
           6         127           0
           6         128           0
           6         129           0
           6         130           0
           6         131           0
           6         132           0
           6         133           0
           7           1           0
           7           2           0
           7           3           0
           7           4           0
           7           5           0
           7           6           0
           7           7           0
           7           8           0
           7           9           0
           7          10           0
           7          11           0
           7          12           0
           7          13           0
           7          14           0
           7          15           0
           7          16           0
           7          17           0
           7          18           0
           7          19           0
           7          20           0
           7          21           0
           7          22           0
           7          23           0
           7          24           0
           7          25           0
           7          26           0
           7          27           0
           7          28           0
           7          29           0
           7          30           0
           7          31           0
           7          32           0
           7          33           0
           7          34           0
           7          35           0
           7          36           0
           7          37           0
           7          38           0
           7          39           0
           7          40           0
           7          41           0
           7          42           0
           7          43           0
           7          44           0
           7          45           0
           7          46           0
           7          47           0
           7          48           0
           7          49           0
           7          50           0
           7          51           0
           7          52           0
           7          53           0
           7          54           0
           7          55           0
           7          56           0
           7          57           0
           7          58           0
           7          59           0
           7          60           0
           7          61           0
           7          62           0
           7          63           0
           7          64           0
           7          65           0
           7          66           0
           7          67           0
           7          68           0
           7          69           0
           7          70           0
           7          71           0
           7          72           0
           7          73           0
           7          74           0
           7          75           0
           7          76           0
           7          77           0
           7          78           0
           7          79           0
           7          80           0
           7          81           0
           7          82           0
           7          83           0
           7          84           0
           7          85           0
           7          86           0
           7          87           0
           7          88           0
           7          89           0
           7          90           0
           7          91           0
           7          92           0
           7          93           0
           7          94           0
           7          95           0
           7          96           0
           7          97           0
           7          98           0
           7          99           0
           7         100           0
           7         101           0
           7         102           0
           7         103           0
           7         104           0
           7         105           0
           7         106           0
           7         107           0
           7         108           0
           7         109           0
           7         110           0
           7         111           0
           7         112           0
           7         113           0
           7         114           0
           7         115           0
           7         116           0
           7         117           0
           7         118           0
           7         119           0
           7         120           0
           7         121           0
           7         122           0
           7         123           0
           7         124           0
           7         125           0
           7         126           0
           7         127           0
           7         128           0
           7         129           0
           7         130           0
           7         131           0
           7         132           0
           7         133           0
           8           1           0
           8           2           0
           8           3           0
           8           4           0
           8           5           0
           8           6           0
           8           7           0
           8           8           0
           8           9           0
           8          10           0
           8          11           0
           8          12           0
           8          13           0
           8          14           0
           8          15           0
           8          16           0
           8          17           0
           8          18           0
           8          19           0
           8          20           0
           8          21           0
           8          22           0
           8          23           0
           8          24           0
           8          25           0
           8          26           0
           8          27           0
           8          28           0
           8          29           0
           8          30           0
           8          31           0
           8          32           0
           8          33           0
           8          34           0
           8          35           0
           8          36           0
           8          37           0
           8          38           0
           8          39           0
           8          40           0
           8          41           0
           8          42           0
           8          43           0
           8          44           0
           8          45           0
           8          46           0
           8          47           0
           8          48           0
           8          49           0
           8          50           0
           8          51           0
           8          52           0
           8          53           0
           8          54           0
           8          55           0
           8          56           0
           8          57           0
           8          58           0
           8          59           0
           8          60           0
           8          61           0
           8          62           0
           8          63           0
           8          64           0
           8          65           0
           8          66           0
           8          67           0
           8          68           0
           8          69           0
           8          70           0
           8          71           0
           8          72           0
           8          73           0
           8          74           0
           8          75           0
           8          76           0
           8          77           0
           8          78           0
           8          79           0
           8          80           0
           8          81           0
           8          82           0
           8          83           0
           8          84           0
           8          85           0
           8          86           0
           8          87           0
           8          88           0
           8          89           0
           8          90           0
           8          91           0
           8          92           0
           8          93           0
           8          94           0
           8          95           0
           8          96           0
           8          97           0
           8          98           0
           8          99           0
           8         100           0
           8         101           0
           8         102           0
           8         103           0
           8         104           0
           8         105           0
           8         106           0
           8         107           0
           8         108           0
           8         109           0
           8         110           0
           8         111           0
           8         112           0
           8         113           0
           8         114           0
           8         115           0
           8         116           0
           8         117           0
           8         118           0
           8         119           0
           8         120           0
           8         121           0
           8         122           0
           8         123           0
           8         124           0
           8         125           0
           8         126           0
           8         127           0
           8         128           0
           8         129           0
           8         130           0
           8         131           0
           8         132           0
           8         133           0
           9           1           0
           9           2           0
           9           3           0
           9           4           0
           9           5           0
           9           6           0
           9           7           0
           9           8           0
           9           9           0
           9          10           0
           9          11           0
           9          12           0
           9          13           0
           9          14           0
           9          15           0
           9          16           0
           9          17           0
           9          18           0
           9          19           0
           9          20           0
           9          21           0
           9          22           0
           9          23           0
           9          24           0
           9          25           0
           9          26           0
           9          27           0
           9          28           0
           9          29           0
           9          30           0
           9          31           0
           9          32           0
           9          33           0
           9          34           0
           9          35           0
           9          36           0
           9          37           0
           9          38           0
           9          39           0
           9          40           0
           9          41           0
           9          42           0
           9          43           0
           9          44           0
           9          45           0
           9          46           0
           9          47           0
           9          48           0
           9          49           0
           9          50           0
           9          51           0
           9          52           0
           9          53           0
           9          54           0
           9          55           0
           9          56           0
           9          57           0
           9          58           0
           9          59           0
           9          60           0
           9          61           0
           9          62           0
           9          63           0
           9          64           0
           9          65           0
           9          66           0
           9          67           0
           9          68           0
           9          69           0
           9          70           0
           9          71           0
           9          72           0
           9          73           0
           9          74           0
           9          75           0
           9          76           0
           9          77           0
           9          78           0
           9          79           0
           9          80           0
           9          81           0
           9          82           0
           9          83           0
           9          84           0
           9          85           0
           9          86           0
           9          87           0
           9          88           0
           9          89           0
           9          90           0
           9          91           3
           9          92           0
           9          93           0
           9          94           0
           9          95           0
           9          96           0
           9          97           0
           9          98           0
           9          99           0
           9         100           0
           9         101           0
           9         102           0
           9         103           0
           9         104           0
           9         105           0
           9         106           0
           9         107           0
           9         108           0
           9         109           0
           9         110           0
           9         111           0
           9         112           0
           9         113           0
           9         114           0
           9         115           0
           9         116           0
           9         117           0
           9         118           0
           9         119           0
           9         120           0
           9         121           0
           9         122           0
           9         123           0
           9         124           0
           9         125           0
           9         126           0
           9         127           0
           9         128           0
           9         129           0
           9         130           0
           9         131           0
           9         132           0
           9         133           0
          10           1           0
          10           2           0
          10           3           0
          10           4           0
          10           5           0
          10           6           0
          10           7           0
          10           8           0
          10           9           0
          10          10           0
          10          11           0
          10          12           0
          10          13           0
          10          14           0
          10          15           0
          10          16           0
          10          17           0
          10          18           0
          10          19           0
          10          20           0
